FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
06051,CA,"Mono County, CA",2021,3.8000000000000003,7.800000000000001,79105,13066,34.32124352331606,57.09390258789063,0.08,0.109,1070,2,0.732,Border State,Non-Border
06051,CA,"Mono County, CA",2022,3.8000000000000003,7.800000000000001,79105,13066,34.32124352331606,57.09390258789063,0.103,0.128,1370,2,0.595,Border State,Non-Border
06051,CA,"Mono County, CA",2023,3.8000000000000003,7.800000000000001,79105,13066,34.32124352331606,57.09390258789063,0.11,0.127,1450,2,0.567,Border State,Non-Border
06053,CA,"Monterey County, CA",2019,7,14,91450,430723,27.883727092389556,16.62983703613281,0.101,0.146,43610,2,0.929,Border State,Non-Border
06053,CA,"Monterey County, CA",2020,7,14,91450,430723,27.883727092389556,16.62983703613281,0.102,0.177,44380,2,0.827,Border State,Non-Border
06053,CA,"Monterey County, CA",2021,7,14,91450,430723,27.883727092389556,16.62983703613281,0.098,0.138,43040,2,0.765,Border State,Non-Border
06053,CA,"Monterey County, CA",2022,7,14,91450,430723,27.883727092389556,16.62983703613281,0.13,0.18,56940,2,0.725,Border State,Non-Border
06053,CA,"Monterey County, CA",2023,7,14,91450,430723,27.883727092389556,16.62983703613281,0.142,0.177,61800,2,0.722,Border State,Non-Border
06055,CA,"Napa County, CA",2019,3.5,8.9,98580,133216,38.517125422897266,12.08417129516602,0.076,0.09,10660,2,0.658,Border State,Non-Border
06055,CA,"Napa County, CA",2020,3.5,8.9,98580,133216,38.517125422897266,12.08417129516602,0.087,0.121,12070,2,0.594,Border State,Non-Border
06055,CA,"Napa County, CA",2021,3.5,8.9,98580,133216,38.517125422897266,12.08417129516602,0.078,0.095,10870,2,0.606,Border State,Non-Border
06055,CA,"Napa County, CA",2022,3.5,8.9,98580,133216,38.517125422897266,12.08417129516602,0.1,0.131,13740,2,0.557,Border State,Non-Border
06055,CA,"Napa County, CA",2023,3.5,8.9,98580,133216,38.517125422897266,12.08417129516602,0.112,0.136,15250,2,0.517,Border State,Non-Border
06057,CA,"Nevada County, CA",2019,3.9000000000000004,10.9,80069,102037,39.46003256465599,34.76237869262695,0.104,0.136,10310,2,0.616,Border State,Non-Border
06057,CA,"Nevada County, CA",2020,3.9000000000000004,10.9,80069,102037,39.46003256465599,34.76237869262695,0.103,0.113,10230,2,0.634,Border State,Non-Border
06057,CA,"Nevada County, CA",2021,3.9000000000000004,10.9,80069,102037,39.46003256465599,34.76237869262695,0.091,0.098,9320,2,0.71,Border State,Non-Border
06057,CA,"Nevada County, CA",2022,3.9000000000000004,10.9,80069,102037,39.46003256465599,34.76237869262695,0.111,0.134,11340,2,0.622,Border State,Non-Border
06057,CA,"Nevada County, CA",2023,3.9000000000000004,10.9,80069,102037,39.46003256465599,34.76237869262695,0.118,0.152,12080,2,0.602,Border State,Non-Border
06059,CA,"Orange County, CA",2019,3.6,9.200000000000001,106047,3135755,43.401037672660124,8.67178726196289,0.083,0.101,264340,2,0.7,Border State,Non-Border
06059,CA,"Orange County, CA",2020,3.6,9.200000000000001,106047,3135755,43.401037672660124,8.67178726196289,0.094,0.123,296470,2,0.668,Border State,Non-Border
06059,CA,"Orange County, CA",2021,3.6,9.200000000000001,106047,3135755,43.401037672660124,8.67178726196289,0.084,0.092,267330,2,0.649,Border State,Non-Border
06059,CA,"Orange County, CA",2022,3.6,9.200000000000001,106047,3135755,43.401037672660124,8.67178726196289,0.104,0.125,330460,2,0.602,Border State,Non-Border
06059,CA,"Orange County, CA",2023,3.6,9.200000000000001,106047,3135755,43.401037672660124,8.67178726196289,0.114,0.129,359910,2,0.559,Border State,Non-Border
06061,CA,"Placer County, CA",2019,3.7,6.5,106114,423561,42.89064398957895,31.92909622192383,0.081,0.097,31230,2,0.491,Border State,Non-Border
06061,CA,"Placer County, CA",2020,3.7,6.5,106114,423561,42.89064398957895,31.92909622192383,0.08,0.079,31360,2,0.505,Border State,Non-Border
06061,CA,"Placer County, CA",2021,3.7,6.5,106114,423561,42.89064398957895,31.92909622192383,0.069,0.063,27790,2,0.547,Border State,Non-Border
06061,CA,"Placer County, CA",2022,3.7,6.5,106114,423561,42.89064398957895,31.92909622192383,0.089,0.102,36350,2,0.466,Border State,Non-Border
06061,CA,"Placer County, CA",2023,3.7,6.5,106114,423561,42.89064398957895,31.92909622192383,0.096,0.107,39630,2,0.436,Border State,Non-Border
06063,CA,"Plumas County, CA",2019,7.300000000000001,12.700000000000001,66725,19131,20.46291425565492,6.298170566558838,0.134,0.172,2500,2,0.612,Border State,Non-Border
06063,CA,"Plumas County, CA",2020,7.300000000000001,12.700000000000001,66725,19131,20.46291425565492,6.298170566558838,0.131,0.157,2470,2,0.658,Border State,Non-Border
06063,CA,"Plumas County, CA",2021,7.300000000000001,12.700000000000001,66725,19131,20.46291425565492,6.298170566558838,0.121,0.159,2370,2,0.77,Border State,Non-Border
06063,CA,"Plumas County, CA",2022,7.300000000000001,12.700000000000001,66725,19131,20.46291425565492,6.298170566558838,0.133,0.201,2620,2,0.659,Border State,Non-Border
06063,CA,"Plumas County, CA",2023,7.300000000000001,12.700000000000001,66725,19131,20.46291425565492,6.298170566558838,0.147,0.227,2880,2,0.689,Border State,Non-Border
06065,CA,"Riverside County, CA",2019,4.800000000000001,11.3,86350,2492442,25.084017687934303,24.48137855529785,0.09,0.136,216050,2,0.88,Border State,Non-Border
06065,CA,"Riverside County, CA",2020,4.800000000000001,11.3,86350,2492442,25.084017687934303,24.48137855529785,0.097,0.163,237110,2,0.796,Border State,Non-Border
06065,CA,"Riverside County, CA",2021,4.800000000000001,11.3,86350,2492442,25.084017687934303,24.48137855529785,0.085,0.124,205890,2,0.78,Border State,Non-Border
06065,CA,"Riverside County, CA",2022,4.800000000000001,11.3,86350,2492442,25.084017687934303,24.48137855529785,0.111,0.156,269660,2,0.694,Border State,Non-Border
06065,CA,"Riverside County, CA",2023,4.800000000000001,11.3,86350,2492442,25.084017687934303,24.48137855529785,0.12,0.147,295020,2,0.67,Border State,Non-Border
06067,CA,"Sacramento County, CA",2019,4.4,11.9,83985,1584288,33.28378226721884,16.81353950500488,0.11,0.157,168410,2,0.716,Border State,Non-Border
06067,CA,"Sacramento County, CA",2020,4.4,11.9,83985,1584288,33.28378226721884,16.81353950500488,0.117,0.173,179280,2,0.72,Border State,Non-Border
06067,CA,"Sacramento County, CA",2021,4.4,11.9,83985,1584288,33.28378226721884,16.81353950500488,0.101,0.143,159180,2,0.72,Border State,Non-Border
06067,CA,"Sacramento County, CA",2022,4.4,11.9,83985,1584288,33.28378226721884,16.81353950500488,0.118,0.183,186690,2,0.66,Border State,Non-Border
06067,CA,"Sacramento County, CA",2023,4.4,11.9,83985,1584288,33.28378226721884,16.81353950500488,0.13,0.186,205640,2,0.625,Border State,Non-Border
06069,CA,"San Benito County, CA",2019,6,9.1,106560,68175,22.386651323360184,17.87343788146973,0.07,0.106,4220,2,0.899,Border State,Non-Border
06069,CA,"San Benito County, CA",2020,6,9.1,106560,68175,22.386651323360184,17.87343788146973,0.083,0.145,5100,2,0.722,Border State,Non-Border
06069,CA,"San Benito County, CA",2021,6,9.1,106560,68175,22.386651323360184,17.87343788146973,0.071,0.099,4520,2,0.656,Border State,Non-Border
06069,CA,"San Benito County, CA",2022,6,9.1,106560,68175,22.386651323360184,17.87343788146973,0.106,0.139,6840,2,0.595,Border State,Non-Border
06069,CA,"San Benito County, CA",2023,6,9.1,106560,68175,22.386651323360184,17.87343788146973,0.114,0.126,7540,2,0.563,Border State,Non-Border
06071,CA,"San Bernardino County, CA",2019,4.7,13.200000000000001,78779,2195611,22.901440338137302,24.6561450958252,0.096,0.149,206710,2,0.895,Border State,Non-Border
06071,CA,"San Bernardino County, CA",2020,4.7,13.200000000000001,78779,2195611,22.901440338137302,24.6561450958252,0.106,0.183,228340,2,0.809,Border State,Non-Border
06071,CA,"San Bernardino County, CA",2021,4.7,13.200000000000001,78779,2195611,22.901440338137302,24.6561450958252,0.097,0.147,210470,2,0.782,Border State,Non-Border
06071,CA,"San Bernardino County, CA",2022,4.7,13.200000000000001,78779,2195611,22.901440338137302,24.6561450958252,0.122,0.179,265220,2,0.736,Border State,Non-Border
06071,CA,"San Bernardino County, CA",2023,4.7,13.200000000000001,78779,2195611,22.901440338137302,24.6561450958252,0.133,0.173,291380,2,0.718,Border State,Non-Border
06073,CA,"San Diego County, CA",2019,3.9000000000000004,10.100000000000001,98365,3269973,42.08987125049854,14.92728519439697,0.092,0.117,305100,2,0.718,Border State,Border County
06073,CA,"San Diego County, CA",2020,3.9000000000000004,10.100000000000001,98365,3269973,42.08987125049854,14.92728519439697,0.101,0.142,336190,2,0.681,Border State,Border County
06073,CA,"San Diego County, CA",2021,3.9000000000000004,10.100000000000001,98365,3269973,42.08987125049854,14.92728519439697,0.09,0.111,297010,2,0.66,Border State,Border County
06073,CA,"San Diego County, CA",2022,3.9000000000000004,10.100000000000001,98365,3269973,42.08987125049854,14.92728519439697,0.109,0.145,358890,2,0.612,Border State,Border County
06073,CA,"San Diego County, CA",2023,3.9000000000000004,10.100000000000001,98365,3269973,42.08987125049854,14.92728519439697,0.12,0.145,394660,2,0.563,Border State,Border County
06075,CA,"San Francisco County/city, CA",2019,3.3000000000000003,11.9,135366,808988,60.12076421243264,0.584507942199707,0.105,0.087,92090,2,0.516,Border State,Non-Border
06075,CA,"San Francisco County/city, CA",2020,3.3000000000000003,11.9,135366,808988,60.12076421243264,0.584507942199707,0.11,0.091,95890,2,0.545,Border State,Non-Border
06075,CA,"San Francisco County/city, CA",2021,3.3000000000000003,11.9,135366,808988,60.12076421243264,0.584507942199707,0.101,0.074,87690,2,0.525,Border State,Non-Border
06075,CA,"San Francisco County/city, CA",2022,3.3000000000000003,11.9,135366,808988,60.12076421243264,0.584507942199707,0.112,0.102,95450,2,0.538,Border State,Non-Border
06075,CA,"San Francisco County/city, CA",2023,3.3000000000000003,11.9,135366,808988,60.12076421243264,0.584507942199707,0.127,0.114,106180,2,0.491,Border State,Non-Border
06077,CA,"San Joaquin County, CA",2019,6.2,12.600000000000001,84738,800965,21.572958036625103,14.41291046142578,0.115,0.169,85740,2,0.82,Border State,Non-Border
06077,CA,"San Joaquin County, CA",2020,6.2,12.600000000000001,84738,800965,21.572958036625103,14.41291046142578,0.121,0.193,90820,2,0.773,Border State,Non-Border
06077,CA,"San Joaquin County, CA",2021,6.2,12.600000000000001,84738,800965,21.572958036625103,14.41291046142578,0.108,0.156,83690,2,0.747,Border State,Non-Border
06077,CA,"San Joaquin County, CA",2022,6.2,12.600000000000001,84738,800965,21.572958036625103,14.41291046142578,0.127,0.187,98860,2,0.702,Border State,Non-Border
06077,CA,"San Joaquin County, CA",2023,6.2,12.600000000000001,84738,800965,21.572958036625103,14.41291046142578,0.136,0.18,107140,2,0.672,Border State,Non-Border
06079,CA,"San Luis Obispo County, CA",2019,3.5,12.8,88578,281639,39.201400387945306,18.62209129333496,0.091,0.107,25660,2,0.651,Border State,Non-Border
06079,CA,"San Luis Obispo County, CA",2020,3.5,12.8,88578,281639,39.201400387945306,18.62209129333496,0.091,0.114,25600,2,0.671,Border State,Non-Border
06079,CA,"San Luis Obispo County, CA",2021,3.5,12.8,88578,281639,39.201400387945306,18.62209129333496,0.084,0.097,23710,2,0.692,Border State,Non-Border
06079,CA,"San Luis Obispo County, CA",2022,3.5,12.8,88578,281639,39.201400387945306,18.62209129333496,0.107,0.138,30120,2,0.627,Border State,Non-Border
06079,CA,"San Luis Obispo County, CA",2023,3.5,12.8,88578,281639,39.201400387945306,18.62209129333496,0.118,0.146,33180,2,0.579,Border State,Non-Border
06081,CA,"San Mateo County, CA",2019,3,7.300000000000001,143795,726353,53.071234072167506,10.51721382141113,0.066,0.059,50810,2,0.545,Border State,Non-Border
06081,CA,"San Mateo County, CA",2020,3,7.300000000000001,143795,726353,53.071234072167506,10.51721382141113,0.071,0.058,53990,2,0.528,Border State,Non-Border
06081,CA,"San Mateo County, CA",2021,3,7.300000000000001,143795,726353,53.071234072167506,10.51721382141113,0.066,0.042,50050,2,0.493,Border State,Non-Border
06081,CA,"San Mateo County, CA",2022,3,7.300000000000001,143795,726353,53.071234072167506,10.51721382141113,0.085,0.071,63940,2,0.45,Border State,Non-Border
06081,CA,"San Mateo County, CA",2023,3,7.300000000000001,143795,726353,53.071234072167506,10.51721382141113,0.096,0.078,71200,2,0.416,Border State,Non-Border
06083,CA,"Santa Barbara County, CA",2019,4.1000000000000005,14.9,89334,441257,35.869939954606835,12.24394035339355,0.092,0.117,41030,2,0.88,Border State,Non-Border
06083,CA,"Santa Barbara County, CA",2020,4.1000000000000005,14.9,89334,441257,35.869939954606835,12.24394035339355,0.092,0.143,41140,2,0.848,Border State,Non-Border
06083,CA,"Santa Barbara County, CA",2021,4.1000000000000005,14.9,89334,441257,35.869939954606835,12.24394035339355,0.089,0.115,39990,2,0.794,Border State,Non-Border
06083,CA,"Santa Barbara County, CA",2022,4.1000000000000005,14.9,89334,441257,35.869939954606835,12.24394035339355,0.118,0.158,52630,2,0.742,Border State,Non-Border
06083,CA,"Santa Barbara County, CA",2023,4.1000000000000005,14.9,89334,441257,35.869939954606835,12.24394035339355,0.131,0.156,58110,2,0.686,Border State,Non-Border
06085,CA,"Santa Clara County, CA",2019,3.5,7.6000000000000005,150502,1877592,55.865627050350255,8.487586975097656,0.073,0.065,140120,2,0.546,Border State,Non-Border
06085,CA,"Santa Clara County, CA",2020,3.5,7.6000000000000005,150502,1877592,55.865627050350255,8.487586975097656,0.075,0.065,144140,2,0.542,Border State,Non-Border
06085,CA,"Santa Clara County, CA",2021,3.5,7.6000000000000005,150502,1877592,55.865627050350255,8.487586975097656,0.07,0.047,135030,2,0.499,Border State,Non-Border
06085,CA,"Santa Clara County, CA",2022,3.5,7.6000000000000005,150502,1877592,55.865627050350255,8.487586975097656,0.088,0.076,168960,2,0.468,Border State,Non-Border
06085,CA,"Santa Clara County, CA",2023,3.5,7.6000000000000005,150502,1877592,55.865627050350255,8.487586975097656,0.099,0.084,187930,2,0.426,Border State,Non-Border
06087,CA,"Santa Cruz County, CA",2019,5.7,12.600000000000001,99256,261547,43.55796468303216,22.58285331726074,0.101,0.126,27710,2,0.724,Border State,Non-Border
06087,CA,"Santa Cruz County, CA",2020,5.7,12.600000000000001,99256,261547,43.55796468303216,22.58285331726074,0.1,0.136,27360,2,0.682,Border State,Non-Border
06087,CA,"Santa Cruz County, CA",2021,5.7,12.600000000000001,99256,261547,43.55796468303216,22.58285331726074,0.09,0.103,24550,2,0.677,Border State,Non-Border
06087,CA,"Santa Cruz County, CA",2022,5.7,12.600000000000001,99256,261547,43.55796468303216,22.58285331726074,0.116,0.142,31230,2,0.634,Border State,Non-Border
06087,CA,"Santa Cruz County, CA",2023,5.7,12.600000000000001,99256,261547,43.55796468303216,22.58285331726074,0.124,0.138,33020,2,0.587,Border State,Non-Border
06089,CA,"Shasta County, CA",2019,5.1000000000000005,13.200000000000001,66312,180366,23.266685790040857,20.26103591918945,0.145,0.204,25910,2,0.689,Border State,Non-Border
06089,CA,"Shasta County, CA",2020,5.1000000000000005,13.200000000000001,66312,180366,23.266685790040857,20.26103591918945,0.138,0.179,24670,2,0.73,Border State,Non-Border
06089,CA,"Shasta County, CA",2021,5.1000000000000005,13.200000000000001,66312,180366,23.266685790040857,20.26103591918945,0.124,0.157,22620,2,0.791,Border State,Non-Border
06089,CA,"Shasta County, CA",2022,5.1000000000000005,13.200000000000001,66312,180366,23.266685790040857,20.26103591918945,0.139,0.195,25280,2,0.716,Border State,Non-Border
06089,CA,"Shasta County, CA",2023,5.1000000000000005,13.200000000000001,66312,180366,23.266685790040857,20.26103591918945,0.146,0.2,26560,2,0.67,Border State,Non-Border
06091,CA,"Sierra County, CA",2019,4.7,12.600000000000001,63939,3200,24.404761904761905,88.2499008178711,0.116,0.175,350,2,0.714,Border State,Non-Border
06091,CA,"Sierra County, CA",2020,4.7,12.600000000000001,63939,3200,24.404761904761905,88.2499008178711,0.113,0.136,330,2,0.642,Border State,Non-Border
06091,CA,"Sierra County, CA",2021,4.7,12.600000000000001,63939,3200,24.404761904761905,88.2499008178711,0.087,0.094,270,2,0.669,Border State,Non-Border
06091,CA,"Sierra County, CA",2022,4.7,12.600000000000001,63939,3200,24.404761904761905,88.2499008178711,0.126,0.159,370,2,0.552,Border State,Non-Border
06091,CA,"Sierra County, CA",2023,4.7,12.600000000000001,63939,3200,24.404761904761905,88.2499008178711,0.137,0.229,370,2,0.749,Border State,Non-Border
06093,CA,"Siskiyou County, CA",2019,6.4,17.1,51593,42905,23.083615573439392,28.64460563659668,0.162,0.225,7020,2,0.763,Border State,Non-Border
06093,CA,"Siskiyou County, CA",2020,6.4,17.1,51593,42905,23.083615573439392,28.64460563659668,0.15,0.199,6510,2,0.823,Border State,Non-Border
06093,CA,"Siskiyou County, CA",2021,6.4,17.1,51593,42905,23.083615573439392,28.64460563659668,0.137,0.175,6050,2,0.856,Border State,Non-Border
06093,CA,"Siskiyou County, CA",2022,6.4,17.1,51593,42905,23.083615573439392,28.64460563659668,0.155,0.224,6810,2,0.788,Border State,Non-Border
06093,CA,"Siskiyou County, CA",2023,6.4,17.1,51593,42905,23.083615573439392,28.64460563659668,0.16,0.23,7010,2,0.741,Border State,Non-Border
06095,CA,"Solano County, CA",2019,4.7,10.3,92711,449218,28.367041437079976,21.65852165222168,0.085,0.133,37600,2,0.647,Border State,Non-Border
06095,CA,"Solano County, CA",2020,4.7,10.3,92711,449218,28.367041437079976,21.65852165222168,0.094,0.16,41840,2,0.597,Border State,Non-Border
06095,CA,"Solano County, CA",2021,4.7,10.3,92711,449218,28.367041437079976,21.65852165222168,0.083,0.133,37290,2,0.605,Border State,Non-Border
06095,CA,"Solano County, CA",2022,4.7,10.3,92711,449218,28.367041437079976,21.65852165222168,0.1,0.169,45290,2,0.551,Border State,Non-Border
06095,CA,"Solano County, CA",2023,4.7,10.3,92711,449218,28.367041437079976,21.65852165222168,0.117,0.174,52750,2,0.525,Border State,Non-Border
06097,CA,"Sonoma County, CA",2019,3.6,9.1,96312,481812,37.8469385158651,13.29639339447021,0.087,0.103,43600,2,0.634,Border State,Non-Border
06097,CA,"Sonoma County, CA",2020,3.6,9.1,96312,481812,37.8469385158651,13.29639339447021,0.093,0.121,46040,2,0.595,Border State,Non-Border
06097,CA,"Sonoma County, CA",2021,3.6,9.1,96312,481812,37.8469385158651,13.29639339447021,0.083,0.094,41080,2,0.585,Border State,Non-Border
06097,CA,"Sonoma County, CA",2022,3.6,9.1,96312,481812,37.8469385158651,13.29639339447021,0.105,0.134,51320,2,0.541,Border State,Non-Border
06097,CA,"Sonoma County, CA",2023,3.6,9.1,96312,481812,37.8469385158651,13.29639339447021,0.114,0.134,55180,2,0.504,Border State,Non-Border
06099,CA,"Stanislaus County, CA",2019,6.4,12.600000000000001,75249,551430,19.136945701036627,9.670941352844238,0.118,0.169,64300,2,0.89,Border State,Non-Border
06099,CA,"Stanislaus County, CA",2020,6.4,12.600000000000001,75249,551430,19.136945701036627,9.670941352844238,0.118,0.185,64320,2,0.854,Border State,Non-Border
06099,CA,"Stanislaus County, CA",2021,6.4,12.600000000000001,75249,551430,19.136945701036627,9.670941352844238,0.11,0.152,60680,2,0.824,Border State,Non-Border
06099,CA,"Stanislaus County, CA",2022,6.4,12.600000000000001,75249,551430,19.136945701036627,9.670941352844238,0.136,0.187,74860,2,0.759,Border State,Non-Border
06099,CA,"Stanislaus County, CA",2023,6.4,12.600000000000001,75249,551430,19.136945701036627,9.670941352844238,0.142,0.178,78700,2,0.739,Border State,Non-Border
06101,CA,"Sutter County, CA",2019,7.800000000000001,15.3,66071,97948,20.20745235030949,26.48299026489258,0.137,0.197,13170,2,0.819,Border State,Non-Border
06101,CA,"Sutter County, CA",2020,7.800000000000001,15.3,66071,97948,20.20745235030949,26.48299026489258,0.125,0.183,12060,2,0.813,Border State,Non-Border
06101,CA,"Sutter County, CA",2021,7.800000000000001,15.3,66071,97948,20.20745235030949,26.48299026489258,0.117,0.153,11550,2,0.831,Border State,Non-Border
06101,CA,"Sutter County, CA",2022,7.800000000000001,15.3,66071,97948,20.20745235030949,26.48299026489258,0.143,0.204,14180,2,0.752,Border State,Non-Border
06101,CA,"Sutter County, CA",2023,7.800000000000001,15.3,66071,97948,20.20745235030949,26.48299026489258,0.159,0.216,15720,2,0.723,Border State,Non-Border
06103,CA,"Tehama County, CA",2019,5.800000000000001,15,58900,64896,18.843192237503896,19.09017562866211,0.159,0.236,10170,2,0.819,Border State,Non-Border
06103,CA,"Tehama County, CA",2020,5.800000000000001,15,58900,64896,18.843192237503896,19.09017562866211,0.145,0.206,9310,2,0.819,Border State,Non-Border
06103,CA,"Tehama County, CA",2021,5.800000000000001,15,58900,64896,18.843192237503896,19.09017562866211,0.134,0.184,8750,2,0.866,Border State,Non-Border
06103,CA,"Tehama County, CA",2022,5.800000000000001,15,58900,64896,18.843192237503896,19.09017562866211,0.152,0.219,9940,2,0.821,Border State,Non-Border
06103,CA,"Tehama County, CA",2023,5.800000000000001,15,58900,64896,18.843192237503896,19.09017562866211,0.155,0.211,10140,2,0.802,Border State,Non-Border
06105,CA,"Trinity County, CA",2019,5.7,20.8,49485,15670,18.04651919323357,17.60345077514648,0.159,0.242,2020,2,0.743,Border State,Non-Border
06105,CA,"Trinity County, CA",2020,5.7,20.8,49485,15670,18.04651919323357,17.60345077514648,0.159,0.218,2000,2,0.78,Border State,Non-Border
06105,CA,"Trinity County, CA",2021,5.7,20.8,49485,15670,18.04651919323357,17.60345077514648,0.147,0.204,2320,2,0.861,Border State,Non-Border
06105,CA,"Trinity County, CA",2022,5.7,20.8,49485,15670,18.04651919323357,17.60345077514648,0.161,0.249,2560,2,0.809,Border State,Non-Border
06105,CA,"Trinity County, CA",2023,5.7,20.8,49485,15670,18.04651919323357,17.60345077514648,0.161,0.231,2550,2,0.841,Border State,Non-Border
06107,CA,"Tulare County, CA",2019,10,17.5,64313,479468,15.839490911134213,11.17565155029297,0.156,0.23,71990,2,0.991,Border State,Non-Border
06107,CA,"Tulare County, CA",2020,10,17.5,64313,479468,15.839490911134213,11.17565155029297,0.149,0.241,69330,2,0.907,Border State,Non-Border
06107,CA,"Tulare County, CA",2021,10,17.5,64313,479468,15.839490911134213,11.17565155029297,0.136,0.187,63940,2,0.884,Border State,Non-Border
06107,CA,"Tulare County, CA",2022,10,17.5,64313,479468,15.839490911134213,11.17565155029297,0.166,0.226,78780,2,0.861,Border State,Non-Border
06107,CA,"Tulare County, CA",2023,10,17.5,64313,479468,15.839490911134213,11.17565155029297,0.172,0.214,81980,2,0.862,Border State,Non-Border
06109,CA,"Tuolumne County, CA",2019,5,10.5,70108,54204,23.944468298268212,27.83393669128418,0.127,0.168,6860,2,0.573,Border State,Non-Border
06109,CA,"Tuolumne County, CA",2020,5,10.5,70108,54204,23.944468298268212,27.83393669128418,0.13,0.164,7050,2,0.57,Border State,Non-Border
06109,CA,"Tuolumne County, CA",2021,5,10.5,70108,54204,23.944468298268212,27.83393669128418,0.11,0.134,6060,2,0.626,Border State,Non-Border
06109,CA,"Tuolumne County, CA",2022,5,10.5,70108,54204,23.944468298268212,27.83393669128418,0.134,0.189,7360,2,0.597,Border State,Non-Border
06109,CA,"Tuolumne County, CA",2023,5,10.5,70108,54204,23.944468298268212,27.83393669128418,0.139,0.2,7630,2,0.586,Border State,Non-Border
06111,CA,"Ventura County, CA",2019,4.3,9.8,101981,829590,35.66576039958768,14.89235019683838,0.078,0.104,65680,2,0.75,Border State,Non-Border
06111,CA,"Ventura County, CA",2020,4.3,9.8,101981,829590,35.66576039958768,14.89235019683838,0.085,0.128,72180,2,0.69,Border State,Non-Border
06111,CA,"Ventura County, CA",2021,4.3,9.8,101981,829590,35.66576039958768,14.89235019683838,0.08,0.1,67210,2,0.673,Border State,Non-Border
06111,CA,"Ventura County, CA",2022,4.3,9.8,101981,829590,35.66576039958768,14.89235019683838,0.105,0.136,88360,2,0.608,Border State,Non-Border
06111,CA,"Ventura County, CA",2023,4.3,9.8,101981,829590,35.66576039958768,14.89235019683838,0.115,0.133,96070,2,0.571,Border State,Non-Border
06113,CA,"Yolo County, CA",2019,4.7,15.3,82359,220544,44.08385081248704,13.68048191070557,0.107,0.127,23330,2,0.796,Border State,Non-Border
06113,CA,"Yolo County, CA",2020,4.7,15.3,82359,220544,44.08385081248704,13.68048191070557,0.106,0.124,23210,2,0.782,Border State,Non-Border
06113,CA,"Yolo County, CA",2021,4.7,15.3,82359,220544,44.08385081248704,13.68048191070557,0.096,0.099,20850,2,0.779,Border State,Non-Border
06113,CA,"Yolo County, CA",2022,4.7,15.3,82359,220544,44.08385081248704,13.68048191070557,0.123,0.145,26620,2,0.725,Border State,Non-Border
06113,CA,"Yolo County, CA",2023,4.7,15.3,82359,220544,44.08385081248704,13.68048191070557,0.13,0.139,28390,2,0.693,Border State,Non-Border
06115,CA,"Yuba County, CA",2019,6.7,15.4,63626,85722,17.8964071177604,21.46326065063477,0.132,0.182,10090,2,0.739,Border State,Non-Border
06115,CA,"Yuba County, CA",2020,6.7,15.4,63626,85722,17.8964071177604,21.46326065063477,0.132,0.183,10260,2,0.768,Border State,Non-Border
06115,CA,"Yuba County, CA",2021,6.7,15.4,63626,85722,17.8964071177604,21.46326065063477,0.122,0.156,9800,2,0.808,Border State,Non-Border
06115,CA,"Yuba County, CA",2022,6.7,15.4,63626,85722,17.8964071177604,21.46326065063477,0.145,0.204,11830,2,0.761,Border State,Non-Border
06115,CA,"Yuba County, CA",2023,6.7,15.4,63626,85722,17.8964071177604,21.46326065063477,0.152,0.205,12670,2,0.702,Border State,Non-Border
08001,CO,"Adams County, CO",2019,3.4000000000000004,9.700000000000001,89849,533365,28.022549920336797,17.92021179199219,0.088,0.116,44230,2,0.828,Non-Border State,Non-Border
08001,CO,"Adams County, CO",2020,3.4000000000000004,9.700000000000001,89849,533365,28.022549920336797,17.92021179199219,0.093,0.155,47260,2,0.77,Non-Border State,Non-Border
08001,CO,"Adams County, CO",2021,3.4000000000000004,9.700000000000001,89849,533365,28.022549920336797,17.92021179199219,0.09,0.119,46440,2,0.727,Non-Border State,Non-Border
08001,CO,"Adams County, CO",2022,3.4000000000000004,9.700000000000001,89849,533365,28.022549920336797,17.92021179199219,0.116,0.153,60200,2,0.65,Non-Border State,Non-Border
08001,CO,"Adams County, CO",2023,3.4000000000000004,9.700000000000001,89849,533365,28.022549920336797,17.92021179199219,0.125,0.141,65600,2,0.61,Non-Border State,Non-Border
08003,CO,"Alamosa County, CO",2019,3.7,21.700000000000003,53942,16655,29.30637573816435,27.69547080993652,0.145,0.179,2340,2,0.972,Non-Border State,Non-Border
08003,CO,"Alamosa County, CO",2020,3.7,21.700000000000003,53942,16655,29.30637573816435,27.69547080993652,0.127,0.189,2050,2,0.986,Non-Border State,Non-Border
08003,CO,"Alamosa County, CO",2021,3.7,21.700000000000003,53942,16655,29.30637573816435,27.69547080993652,0.121,0.158,1970,2,0.941,Non-Border State,Non-Border
08003,CO,"Alamosa County, CO",2022,3.7,21.700000000000003,53942,16655,29.30637573816435,27.69547080993652,0.149,0.188,2460,2,0.887,Non-Border State,Non-Border
08003,CO,"Alamosa County, CO",2023,3.7,21.700000000000003,53942,16655,29.30637573816435,27.69547080993652,0.177,0.213,2930,2,0.915,Non-Border State,Non-Border
08005,CO,"Arapahoe County, CO",2019,3.1,10.100000000000001,93525,656061,45.74243117289475,13.63967704772949,0.084,0.108,53830,2,0.621,Non-Border State,Non-Border
